LatGridBinSize 2.0
LonGridBinSize 2.0
LAT  LON   EVENT_COUNT  MAX_DEPTH  MIN_DEPTH  AVG_DEPTH  MIN_MAG  MAX_MAG  AVG_MAG
2 -84 54 46.4 9.0 15.76 5.5 4.0 4.49
2 -82 38 25.54 9.68 12.37 5.3 4.1 4.51
2 -80 1 10.0 10.0 10.0 4.5 4.5 4.5
2 -78 34 61.45 9.49 18.1 5.2 4.1 4.62
2 -76 24 180.1 9.63 104.15 5.5 3.7 4.48
2 -74 32 182.8 10.0 34.64 6.0 4.3 4.8
2 -72 8 34.41 10.0 15.87 5.1 4.0 4.62
2 -70 15 31.74 10.0 16.25 4.7 3.5 4.19
2 -32 10 10.03 10.0 10.0 5.3 4.4 4.79
2 -30 32 10.1 10.0 10.0 5.5 4.3 4.7
2 18 1 9.66 9.66 9.66 4.2 4.2 4.2
2 30 2 10.0 10.0 10.0 4.8 4.5 4.65
2 34 1 10.0 10.0 10.0 4.2 4.2 4.2
2 36 1 10.0 10.0 10.0 5.2 5.2 5.2
2 62 24 10.0 10.0 10.0 5.5 4.2 4.64
2 64 32 14.18 10.0 10.13 5.4 4.1 4.58
2 66 16 10.05 9.9 10.0 5.0 4.1 4.6
2 68 2 10.0 10.0 10.0 4.7 4.6 4.65
2 78 1 10.0 10.0 10.0 4.7 4.7 4.7
2 86 4 10.0 10.0 10.0 4.6 4.3 4.42
2 88 71 22.7 5.4 10.95 5.9 4.1 4.61
2 90 84 35.0 5.1 11.89 6.2 4.0 4.55
2 92 273 46.5 3.3 15.15 8.6 4.0 4.56
2 94 178 73.9 7.9 32.89 5.8 4.0 4.51
2 96 231 137.92 2.9 43.38 7.8 4.0 4.56
2 98 71 217.35 3.69 109.36 5.6 4.0 4.49
2 100 2 71.0 10.0 40.5 4.1 4.1 4.1
2 108 1 14.63 14.63 14.63 4.0 4.0 4.0
2 116 15 32.1 10.0 12.17 6.1 4.2 4.64
2 118 2 35.0 24.54 29.77 4.5 4.2 4.35
2 120 12 673.06 10.0 346.93 5.0 4.1 4.52
2 122 104 604.07 37.2 505.64 4.9 4.0 4.35
2 124 168 424.9 10.0 164.35 5.4 4.0 4.4
2 126 1033 257.01 4.35 52.98 6.6 3.9 4.48
2 128 588 258.44 5.72 109.81 6.2 4.0 4.47
2 130 1 35.0 35.0 35.0 4.2 4.2 4.2
2 132 8 35.0 10.0 13.76 5.9 4.2 4.79
2 146 5 20.5 10.0 13.56 5.1 4.5 4.74
2 148 2 24.07 22.53 23.3 4.4 4.1 4.25
4 -164 1 10.0 10.0 10.0 5.1 5.1 5.1
4 -102 1 10.0 10.0 10.0 4.4 4.4 4.4
4 -98 1 10.0 10.0 10.0 5.0 5.0 5.0
4 -82 93 36.4 3.95 11.31 6.5 4.0 4.72
4 -78 23 37.26 10.0 19.64 6.7 4.1 4.57
4 -76 58 156.27 6.0 66.05 6.1 4.0 4.61
4 -74 23 192.26 10.0 84.27 5.3 3.7 4.5
4 -72 21 158.21 4.0 53.75 5.2 3.9 4.42
4 -70 2 16.12 15.54 15.83 4.7 4.3 4.5
4 -32 82 15.21 9.84 10.18 5.5 4.2 4.75
4 -30 3 10.0 10.0 10.0 5.4 4.5 4.83
4 30 1 10.0 10.0 10.0 4.4 4.4 4.4
4 34 1 10.0 10.0 10.0 4.4 4.4 4.4
4 36 2 10.0 10.0 10.0 5.1 5.0 5.05
4 60 86 13.19 10.0 10.04 5.6 4.0 4.55
4 62 26 12.13 4.0 9.89 5.6 4.0 4.63
4 66 1 10.0 10.0 10.0 4.8 4.8 4.8
4 74 1 10.0 10.0 10.0 4.9 4.9 4.9
4 76 1 10.0 10.0 10.0 4.2 4.2 4.2
4 86 5 12.96 10.0 10.59 5.4 4.3 4.76
4 88 3 16.03 10.0 12.01 4.5 4.3 4.4
4 90 8 17.3 10.0 12.56 5.7 4.2 4.86
4 92 48 53.0 6.1 19.63 6.0 4.0 4.52
4 94 218 223.75 6.9 52.19 6.1 4.0 4.56
4 96 119 187.0 6.68 41.51 6.5 4.0 4.56
4 116 2 10.0 10.0 10.0 6.0 4.3 5.15
4 118 7 54.1 11.0 33.82 5.5 4.1 4.49
4 120 7 50.9 10.0 25.15 5.1 4.1 4.63
4 122 70 638.46 10.0 521.62 7.3 4.0 4.51
4 124 324 534.04 5.73 135.44 6.9 4.0 4.54
4 126 862 264.4 7.73 73.38 7.0 3.9 4.51
4 128 33 99.2 10.0 43.1 4.9 4.1 4.49
4 130 1 15.96 15.96 15.96 4.3 4.3 4.3
4 132 3 24.23 6.79 15.27 5.3 4.5 4.87
4 144 1 13.91 13.91 13.91 4.2 4.2 4.2
4 146 4 14.79 10.0 11.2 4.6 4.4 4.53
4 148 2 10.0 10.0 10.0 4.8 4.4 4.6
6 -122 1 10.0 10.0 10.0 4.3 4.3 4.3
6 -104 8 10.0 10.0 10.0 5.3 4.2 4.64
6 -102 6 10.0 10.0 10.0 4.5 4.2 4.37
6 -100 1 10.0 10.0 10.0 4.2 4.2 4.2
6 -82 100 40.44 2.3 12.47 6.6 4.1 4.7
6 -80 24 48.91 10.0 23.22 5.2 4.1 4.53
6 -78 29 48.3 7.0 18.38 5.7 4.1 4.56
6 -76 55 62.02 5.66 25.45 6.0 4.0 4.58
6 -74 17 87.52 10.0 52.54 4.8 3.6 4.28
6 -72 369 215.34 5.0 151.92 6.2 3.5 4.37
6 -70 13 54.99 9.7 32.93 5.4 4.0 4.51
6 -48 1 10.0 10.0 10.0 4.3 4.3 4.3
6 -38 11 10.0 9.6 9.96 5.0 4.2 4.61
6 -36 33 10.0 10.0 10.0 5.8 4.2 4.8
6 -34 28 15.39 10.0 10.19 5.8 4.2 4.86
6 -32 10 14.78 9.91 10.59 5.1 4.1 4.69
6 -30 1 10.0 10.0 10.0 4.6 4.6 4.6
6 36 2 10.0 10.0 10.0 5.1 4.4 4.75
6 38 5 10.68 10.0 10.14 5.3 4.2 4.66
6 58 10 10.0 4.0 9.4 5.5 4.0 4.56
6 60 18 15.9 10.0 11.12 5.5 4.0 4.54
6 64 1 10.0 10.0 10.0 4.0 4.0 4.0
6 76 1 10.0 10.0 10.0 4.0 4.0 4.0
6 86 1 15.0 15.0 15.0 4.3 4.3 4.3
6 90 69 42.8 9.7 29.97 7.5 4.0 4.6
6 92 66 81.5 6.0 28.9 6.0 4.0 4.6
6 94 392 264.0 4.79 27.27 6.6 4.0 4.6
6 98 2 14.5 10.0 12.25 4.2 3.8 4.0
6 116 11 667.39 7.25 75.1 5.3 4.4 4.65
6 118 3 16.96 9.0 13.82 5.7 4.4 4.9
6 120 12 56.5 10.0 33.62 5.5 4.0 4.55
6 122 131 640.6 10.0 406.51 7.6 4.0 4.77
6 124 362 591.2 4.31 57.54 6.8 3.9 4.63
6 126 400 219.34 4.32 75.86 6.3 4.0 4.51
6 128 1 35.0 35.0 35.0 4.3 4.3 4.3
6 130 4 15.26 6.51 11.53 5.3 4.2 4.68
6 132 4 26.36 10.0 15.98 5.0 4.6 4.85
6 134 4 37.5 10.0 24.6 5.3 4.5 4.88
6 136 23 141.17 5.0 53.4 5.6 4.1 4.58
6 138 1 15.23 15.23 15.23 4.7 4.7 4.7
6 144 7 11.0 10.0 10.14 6.3 4.4 5.14
6 146 4 13.74 10.0 11.68 5.6 4.4 4.85
6 148 2 15.94 14.96 15.45 4.6 4.4 4.5
6 152 1 14.88 14.88 14.88 5.1 5.1 5.1
8 -110 1 12.0 12.0 12.0 5.6 5.6 5.6
8 -104 15 11.98 9.95 10.13 5.5 4.2 4.76
8 -102 56 10.15 5.0 9.92 5.9 4.1 4.71
8 -98 1 10.0 10.0 10.0 4.5 4.5 4.5
8 -86 1 10.0 10.0 10.0 4.6 4.6 4.6
8 -84 123 95.6 3.1 29.29 6.5 3.5 4.48
8 -82 162 63.0 1.32 24.06 6.2 3.5 4.53
8 -80 5 45.53 10.0 17.11 4.7 4.3 4.5
8 -78 19 73.58 10.0 39.96 4.9 4.0 4.36
8 -76 21 62.11 10.0 37.42 5.9 4.2 4.7
8 -74 7 76.71 16.41 47.57 5.0 4.1 4.49
8 -72 12 198.39 5.0 92.73 5.3 4.1 4.51
8 -70 49 33.29 2.74 12.27 5.3 3.7 4.34
8 -68 7 12.89 5.0 8.98 5.3 4.0 4.44
8 -64 1 3.0 3.0 3.0 4.4 4.4 4.4
8 -62 3 42.65 23.34 29.93 4.9 4.4 4.57
8 -60 4 55.56 10.0 30.14 4.3 4.1 4.2
8 -58 2 10.0 8.6 9.3 4.5 4.4 4.45
8 -40 28 15.64 10.0 10.35 5.3 4.3 4.68
8 -38 46 10.0 8.69 9.97 5.4 4.3 4.75
8 -36 10 10.51 10.0 10.05 4.9 4.1 4.61
8 -8 1 10.0 10.0 10.0 4.8 4.8 4.8
8 38 1 16.76 16.76 16.76 4.3 4.3 4.3
8 42 1 10.0 10.0 10.0 5.0 5.0 5.0
8 56 28 16.16 10.0 10.58 5.6 4.0 4.58
8 58 19 10.0 10.0 10.0 5.4 4.0 4.59
8 84 1 17.23 17.23 17.23 4.1 4.1 4.1
8 86 2 17.14 10.0 13.57 5.0 4.1 4.55
8 90 13 35.0 10.0 24.63 5.8 4.0 4.65
8 92 85 120.55 4.2 35.62 5.7 4.0 4.57
8 94 14 186.14 10.0 58.32 5.0 4.1 4.58
8 98 1 10.0 10.0 10.0 3.9 3.9 3.9
8 108 2 42.0 10.0 26.0 5.0 4.4 4.7
8 118 1 15.04 15.04 15.04 4.6 4.6 4.6
8 120 12 79.56 8.0 38.27 6.1 3.9 4.45
8 122 200 602.93 1.0 28.98 6.7 4.0 4.66
8 124 210 539.36 5.31 53.19 7.1 3.7 4.63
8 126 592 192.9 5.56 42.52 6.1 3.9 4.57
8 134 2 16.24 10.0 13.12 5.0 4.0 4.5
8 136 16 52.3 10.0 24.5 6.2 4.1 4.68
8 138 20 34.19 10.0 22.77 5.9 4.2 4.73
8 140 16 42.8 10.0 16.48 5.3 4.3 4.6
8 142 4 16.84 10.0 11.71 4.9 4.5 4.62
8 144 1 10.0 10.0 10.0 4.5 4.5 4.5
8 146 1 10.0 10.0 10.0 4.5 4.5 4.5
10 -174 1 16.47 16.47 16.47 4.7 4.7 4.7
10 -104 7 10.0 10.0 10.0 6.0 4.4 4.84
10 -102 8 10.0 10.0 10.0 6.6 4.4 5.14
10 -96 1 14.99 14.99 14.99 4.6 4.6 4.6
10 -92 1 10.0 10.0 10.0 4.3 4.3 4.3
10 -88 32 50.0 10.0 28.24 6.9 4.2 4.68
10 -86 403 213.2 4.6 42.74 6.5 3.7 4.51
10 -84 147 224.8 5.28 76.71 7.6 4.0 4.59
10 -82 11 20.9 10.0 15.04 4.7 4.0 4.45
10 -80 1 20.9 20.9 20.9 5.3 5.3 5.3
10 -76 1 10.0 10.0 10.0 4.5 4.5 4.5
10 -74 5 91.3 14.96 39.07 4.5 4.0 4.24
10 -72 17 153.18 10.0 66.13 4.9 4.1 4.55
10 -70 7 50.5 5.0 18.17 4.4 3.6 4.16
10 -68 16 26.0 3.68 14.58 5.2 4.0 4.49
10 -66 13 62.5 5.0 14.89 5.4 3.5 4.35
10 -64 4 34.9 5.6 15.3 5.4 4.0 4.35
10 -62 135 149.1 3.0 60.95 7.3 3.5 4.44
10 -60 49 129.2 3.0 44.63 5.9 3.5 4.32
10 -58 7 77.0 10.0 37.35 5.1 4.0 4.41
10 -44 1 10.0 10.0 10.0 4.3 4.3 4.3
10 -42 16 10.0 6.0 9.75 6.6 4.4 5.06
10 -40 13 10.0 10.0 10.0 5.0 4.3 4.62
10 -38 1 10.0 10.0 10.0 4.9 4.9 4.9
10 -12 1 10.0 10.0 10.0 4.2 4.2 4.2
10 -10 1 13.66 13.66 13.66 4.6 4.6 4.6
10 38 1 10.0 10.0 10.0 4.2 4.2 4.2
10 40 2 16.37 14.55 15.46 4.6 4.1 4.35
10 42 120 16.13 0.6 9.65 5.5 4.0 4.55
10 44 84 10.0 3.9 9.92 5.0 4.0 4.42
10 46 9 16.1 10.0 12.35 5.0 4.3 4.6
10 56 31 10.19 5.36 9.79 6.3 4.0 4.66
10 58 2 10.0 10.0 10.0 4.4 4.2 4.3
10 90 45 41.6 7.8 20.75 5.5 4.0 4.5
10 92 100 154.3 8.78 64.79 6.5 4.0 4.52
10 94 27 68.3 8.71 23.67 5.6 4.1 4.7
10 108 1 10.0 10.0 10.0 4.1 4.1 4.1
10 120 6 42.81 13.01 33.65 4.9 4.2 4.47
10 122 59 125.8 10.0 28.26 5.6 3.8 4.63
10 124 273 571.7 4.88 51.67 6.5 3.8 4.6
10 126 567 120.42 2.38 33.18 7.6 4.0 4.59
10 138 26 61.5 10.0 29.01 5.2 4.0 4.66
10 140 113 91.91 4.9 31.22 6.4 4.0 4.7
10 142 127 117.03 5.2 26.71 5.9 4.1 4.68
10 144 34 63.7 10.0 21.29 6.3 4.1 4.64
10 146 8 55.99 10.0 18.62 5.7 4.4 4.8
10 148 1 10.0 10.0 10.0 4.8 4.8 4.8
12 -112 1 10.0 10.0 10.0 4.3 4.3 4.3
12 -104 1 10.0 10.0 10.0 4.4 4.4 4.4
12 -102 1 15.11 15.11 15.11 4.0 4.0 4.0
12 -100 1 10.0 10.0 10.0 5.2 5.2 5.2
12 -96 1 16.65 16.65 16.65 4.2 4.2 4.2
12 -94 3 35.0 10.0 18.33 4.4 4.3 4.33
12 -92 258 89.6 0.8 24.44 6.3 3.8 4.38
12 -90 587 143.1 3.58 42.01 7.4 3.5 4.4
12 -88 737 221.41 2.4 51.64 7.3 3.5 4.44
12 -86 284 202.07 1.39 64.06 6.2 3.6 4.47
12 -84 1 10.0 10.0 10.0 4.1 4.1 4.1
12 -82 2 20.32 2.8 11.56 4.4 4.0 4.2
12 -80 32 13.89 6.54 10.01 6.0 4.1 4.56
12 -76 1 14.12 14.12 14.12 4.5 4.5 4.5
12 -72 7 37.38 7.37 23.71 5.2 4.4 4.67
12 -70 8 33.38 10.0 23.6 4.6 4.0 4.31
12 -68 4 19.44 9.3 15.26 4.8 4.0 4.4
12 -60 20 169.19 4.6 47.78 5.2 3.6 4.33
12 -58 30 97.7 4.62 20.53 6.5 3.8 4.55
12 -56 4 10.0 10.0 10.0 4.7 4.3 4.5
12 -54 1 28.0 28.0 28.0 5.6 5.6 5.6
12 -52 1 10.0 10.0 10.0 4.7 4.7 4.7
12 -48 5 10.0 10.0 10.0 6.0 4.3 5.22
12 -46 1 10.0 10.0 10.0 4.8 4.8 4.8
12 -44 30 16.57 10.0 10.49 5.6 4.3 4.8
12 -42 4 10.0 10.0 10.0 4.8 4.4 4.62
12 40 42 13.1 1.9 9.73 5.6 4.0 4.56
12 42 17 13.0 10.0 10.18 5.4 4.2 4.68
12 44 9 15.14 10.0 11.09 5.1 4.2 4.66
12 46 35 15.34 9.2 10.85 5.1 4.0 4.47
12 48 25 10.1 9.8 9.99 5.4 4.0 4.58
12 50 114 15.08 10.0 10.15 6.0 4.0 4.51
12 54 1 10.0 10.0 10.0 4.4 4.4 4.4
12 56 33 10.0 9.92 10.0 5.5 4.0 4.46
12 58 8 10.0 10.0 10.0 5.0 4.2 4.46
12 90 9 37.9 10.0 26.13 4.7 4.3 4.52
12 92 139 136.26 10.0 44.13 6.6 4.0 4.55
12 94 44 46.8 10.0 22.85 5.8 4.0 4.6
12 96 2 39.17 35.0 37.08 4.7 4.3 4.5
12 118 13 66.88 10.0 35.86 5.0 4.2 4.62
12 120 250 249.57 9.76 94.7 6.0 3.9 4.55
12 122 52 114.7 10.0 36.21 5.8 3.6 4.53
12 124 140 273.08 5.9 47.7 5.9 4.0 4.58
12 126 12 57.8 10.0 26.7 4.9 4.0 4.45
12 138 1 10.0 10.0 10.0 4.9 4.9 4.9
12 140 172 140.7 8.0 23.35 6.9 3.9 4.67
12 142 315 237.69 3.6 69.28 5.8 4.0 4.54
12 144 552 242.21 4.5 77.75 6.7 3.6 4.5
12 146 99 59.9 2.25 21.29 6.0 4.0 4.73
12 148 3 15.11 10.0 12.62 4.4 4.1 4.27
14 -104 19 43.3 0.0 12.42 5.4 4.1 4.44
14 -102 5 15.06 10.0 11.06 5.5 4.2 4.82
14 -100 1 10.0 10.0 10.0 4.2 4.2 4.2
14 -98 124 35.0 1.1 11.68 5.2 3.9 4.22
14 -96 104 63.6 2.0 19.46 5.7 3.8 4.26
14 -94 776 144.2 1.0 32.38 5.8 3.7 4.34
14 -92 964 235.1 2.0 48.46 8.2 3.6 4.35
14 -90 289 253.85 6.48 91.99 6.2 3.5 4.51
14 -88 35 255.0 1.1 74.17 5.2 3.9 4.36
14 -86 26 37.0 3.5 14.13 5.4 3.8 4.43
14 -84 2 35.0 10.0 22.5 4.7 4.6 4.65
14 -82 1 15.19 15.19 15.19 4.1 4.1 4.1
14 -78 1 10.0 10.0 10.0 4.5 4.5 4.5
14 -60 78 182.0 5.7 94.68 5.8 3.6 4.42
14 -58 12 84.8 10.0 32.29 6.5 4.0 4.45
14 -50 1 10.0 10.0 10.0 4.3 4.3 4.3
14 -48 8 10.0 10.0 10.0 6.3 4.4 5.07
14 -46 19 10.8 9.87 10.08 5.4 4.1 4.66
14 -44 31 14.81 9.98 10.15 6.0 4.2 4.81
14 -24 1 11.37 11.37 11.37 4.3 4.3 4.3
14 -18 1 10.0 10.0 10.0 4.5 4.5 4.5
14 38 7 16.48 10.0 10.94 5.0 4.3 4.59
14 40 3 10.0 10.0 10.0 4.6 4.4 4.5
14 42 13 15.19 9.7 10.38 4.7 4.0 4.37
14 44 2 10.0 7.46 8.73 4.9 4.0 4.45
14 50 8 10.0 10.0 10.0 6.0 4.0 4.8
14 52 36 10.3 8.5 9.94 5.9 4.0 4.66
14 54 80 11.96 9.03 10.04 5.1 4.0 4.38
14 56 39 10.0 10.0 10.0 5.1 4.0 4.45
14 58 4 10.0 10.0 10.0 5.4 4.2 4.55
14 84 1 10.0 10.0 10.0 4.9 4.9 4.9
14 92 56 66.4 10.0 31.92 5.4 4.0 4.64
14 94 6 74.9 10.0 40.76 5.0 4.1 4.52
14 96 13 35.0 8.36 22.19 5.1 4.1 4.48
14 98 2 14.21 10.0 12.1 4.4 4.3 4.35
14 106 1 10.0 10.0 10.0 4.1 4.1 4.1
14 108 1 10.0 10.0 10.0 4.2 4.2 4.2
14 116 3 35.9 11.18 20.44 5.3 4.5 4.83
14 118 69 137.38 9.0 37.69 6.0 4.2 4.6
14 120 71 209.39 10.0 88.69 6.2 4.0 4.64
14 122 43 94.8 6.6 35.49 6.1 4.1 4.6
14 124 8 91.06 10.0 37.97 5.0 4.1 4.5
14 140 1 10.0 10.0 10.0 4.7 4.7 4.7
14 144 186 458.24 10.0 100.85 5.7 3.5 4.43
14 146 186 118.4 4.0 32.49 5.7 3.9 4.57
14 148 2 10.0 10.0 10.0 4.6 4.5 4.55
14 152 1 10.0 10.0 10.0 5.0 5.0 5.0
14 154 1 10.0 10.0 10.0 4.6 4.6 4.6
16 -120 2 10.0 10.0 10.0 4.7 4.5 4.6
16 -106 1 10.0 10.0 10.0 4.1 4.1 4.1
16 -104 26 52.03 10.0 17.12 5.7 4.0 4.4
16 -102 36 61.0 1.0 17.29 5.0 3.9 4.14
16 -100 257 77.7 2.0 21.43 7.2 3.9 4.21
16 -98 631 98.38 0.1 15.67 7.4 3.7 4.28
16 -96 152 105.87 1.0 34.3 7.2 3.7 4.37
16 -94 646 213.6 3.0 101.01 6.6 3.8 4.24
16 -92 82 256.7 5.0 142.99 5.7 4.0 4.34
16 -90 14 94.5 3.0 29.88 4.6 4.0 4.21
16 -86 17 24.84 10.0 13.88 5.1 3.9 4.38
16 -84 45 38.79 5.88 16.06 5.8 4.0 4.51
16 -82 23 19.0 10.0 10.94 7.5 4.0 4.47
16 -80 8 28.5 6.71 13.7 5.8 4.1 4.72
16 -78 1 45.7 45.7 45.7 4.4 4.4 4.4
16 -76 2 27.9 10.0 18.95 4.7 4.3 4.5
16 -74 1 10.0 10.0 10.0 4.0 4.0 4.0
16 -72 1 10.0 10.0 10.0 4.4 4.4 4.4
16 -70 1 31.81 31.81 31.81 4.1 4.1 4.1
16 -68 40 175.0 7.0 91.32 5.4 3.5 3.69
16 -66 15 42.0 3.0 10.71 5.0 3.5 4.0
16 -64 15 184.6 4.0 55.26 4.6 3.5 3.85
16 -62 41 175.3 9.3 104.36 5.3 3.5 4.2
16 -60 83 178.6 5.34 36.93 6.0 3.5 4.46
16 -58 3 34.38 10.0 18.13 5.6 4.1 4.7
16 -46 48 10.0 4.5 9.89 5.7 4.1 4.64
16 -26 1 10.0 10.0 10.0 4.8 4.8 4.8
16 38 4 14.68 10.0 12.15 4.7 4.4 4.58
16 40 33 15.59 9.49 10.65 5.5 4.1 4.45
16 42 1 17.55 17.55 17.55 4.5 4.5 4.5
16 52 1 10.0 10.0 10.0 4.6 4.6 4.6
16 58 2 10.0 10.0 10.0 4.8 4.4 4.6
16 60 2 10.0 10.0 10.0 5.0 4.4 4.7
16 72 5 15.46 10.0 11.09 4.4 4.1 4.26
16 76 1 10.0 10.0 10.0 4.0 4.0 4.0
16 86 1 15.79 15.79 15.79 4.4 4.4 4.4
16 92 1 10.0 10.0 10.0 4.0 4.0 4.0
16 94 17 38.31 5.99 14.69 5.1 3.8 4.32
16 96 8 68.13 10.0 23.78 4.8 3.8 4.32
16 100 1 10.0 10.0 10.0 4.5 4.5 4.5
16 106 3 13.85 10.0 12.27 4.6 4.4 4.53
16 118 45 80.9 7.04 34.56 5.5 4.0 4.54
16 120 80 183.34 5.93 49.19 5.4 4.0 4.52
16 122 25 111.03 10.0 40.51 5.1 4.0 4.46
16 124 1 28.27 28.27 28.27 4.4 4.4 4.4
16 126 1 10.0 10.0 10.0 4.7 4.7 4.7
16 144 175 563.26 6.42 180.33 5.7 3.7 4.43
16 146 167 221.13 2.09 47.47 6.4 3.8 4.6
16 148 24 40.48 10.0 24.85 4.7 4.1 4.4
18 -156 14 42.2 7.7 21.39 4.62 3.5 3.85
18 -154 510 46.04 -1.83 4.59 6.9 3.5 3.97
18 -152 1 3.02 3.02 3.02 3.69 3.69 3.69
18 -118 1 16.18 16.18 16.18 4.0 4.0 4.0
18 -110 1 10.0 10.0 10.0 4.1 4.1 4.1
18 -108 83 13.9 6.3 10.01 6.3 3.9 4.39
18 -106 41 53.3 5.0 14.05 6.6 3.9 4.82
18 -104 78 70.9 2.3 17.1 6.3 3.7 4.42
18 -102 72 114.0 1.8 29.18 6.5 4.0 4.31
18 -100 74 104.6 6.0 52.09 6.1 3.7 4.28
18 -98 17 75.7 1.0 46.34 7.1 4.0 4.52
18 -96 11 88.2 10.0 39.6 4.9 4.0 4.27
18 -94 16 128.8 10.0 42.28 4.7 4.0 4.26
18 -92 9 82.73 5.0 19.73 4.7 4.0 4.2
18 -80 24 25.74 6.0 11.48 5.9 3.8 4.42
18 -78 7 13.29 7.4 10.1 4.7 3.9 4.27
18 -76 22 26.7 4.9 11.91 5.8 3.7 4.59
18 -74 27 32.1 5.0 16.69 5.6 3.5 4.4
18 -72 140 37.6 5.0 10.24 7.0 3.5 4.44
18 -70 66 115.96 2.8 24.75 5.5 3.5 4.28
18 -68 317 211.0 3.0 105.57 5.8 3.5 3.88
18 -66 228 176.0 3.0 48.45 6.4 3.5 3.87
18 -64 569 157.0 0.0 51.73 5.2 3.5 3.76
18 -62 68 171.0 3.0 54.74 5.0 3.5 3.97
18 -60 11 48.9 3.0 25.68 5.2 4.1 4.55
18 -58 1 34.7 34.7 34.7 4.0 4.0 4.0
18 -46 10 10.56 9.87 10.04 5.0 4.4 4.66
18 -44 6 10.0 10.0 10.0 5.4 4.0 4.77
18 -26 1 10.0 10.0 10.0 4.9 4.9 4.9
18 -24 1 16.25 16.25 16.25 4.9 4.9 4.9
18 -20 1 10.0 10.0 10.0 4.5 4.5 4.5
18 10 1 10.0 10.0 10.0 4.6 4.6 4.6
18 38 26 35.7 10.0 11.3 5.3 4.0 4.4
18 40 6 10.0 10.0 10.0 4.6 4.1 4.33
18 56 1 10.0 10.0 10.0 4.2 4.2 4.2
18 60 7 15.75 10.0 11.49 4.8 4.2 4.4
18 62 2 10.0 10.0 10.0 4.3 4.2 4.25
18 68 1 15.2 15.2 15.2 4.1 4.1 4.1
18 70 1 10.0 10.0 10.0 4.3 4.3 4.3
18 72 1 10.0 10.0 10.0 4.1 4.1 4.1
18 88 2 47.23 10.0 28.62 6.0 4.7 5.35
18 90 1 10.0 10.0 10.0 4.9 4.9 4.9
18 92 4 35.9 10.0 22.72 5.2 4.3 4.75
18 94 52 117.4 6.0 35.8 5.5 4.0 4.59
18 96 34 27.66 9.0 11.77 6.0 4.1 4.74
18 98 24 34.6 6.0 11.36 6.1 3.8 4.41
18 100 10 16.78 10.0 11.48 6.2 4.0 4.72
18 102 1 13.27 13.27 13.27 4.5 4.5 4.5
18 112 1 10.0 10.0 10.0 4.3 4.3 4.3
18 118 17 84.8 8.4 22.68 5.0 4.0 4.59
18 120 285 147.42 4.4 27.42 6.0 3.8 4.59
18 122 30 187.24 9.39 41.66 5.8 4.0 4.54
18 138 1 35.0 35.0 35.0 4.5 4.5 4.5
18 142 2 35.0 10.0 22.5 4.5 4.4 4.45
18 144 691 618.38 8.89 212.43 7.7 3.5 4.35
18 146 187 230.1 10.0 67.25 5.8 3.9 4.51
20 -158 1 16.9 16.9 16.9 3.6 3.6 3.6
20 -156 23 40.72 0.23 19.86 4.8 3.5 3.91
20 -154 14 48.2 10.6 25.0 4.5 3.5 3.85
20 -116 1 10.0 10.0 10.0 4.9 4.9 4.9
20 -108 15 15.03 10.0 10.43 5.9 4.0 4.46
20 -106 14 42.3 8.2 14.16 5.1 4.0 4.44
20 -104 6 29.35 10.0 17.92 5.6 4.0 4.35
20 -102 5 27.11 5.0 11.76 4.5 3.6 4.06
20 -98 8 11.5 2.0 6.65 4.2 3.9 4.03
20 -96 1 16.6 16.6 16.6 4.3 4.3 4.3
20 -94 1 15.1 15.1 15.1 4.2 4.2 4.2
20 -92 2 15.02 10.0 12.51 4.2 4.1 4.15
20 -86 1 15.43 15.43 15.43 4.0 4.0 4.0
20 -72 6 24.0 10.0 14.94 5.9 4.1 4.77
20 -70 1 17.21 17.21 17.21 4.4 4.4 4.4
20 -66 3 29.0 10.0 16.33 4.9 4.6 4.7
20 -64 7 37.0 10.0 17.98 4.7 4.3 4.44
20 -62 1 10.0 10.0 10.0 4.4 4.4 4.4
20 -60 1 10.0 10.0 10.0 5.3 5.3 5.3
20 -56 1 10.0 10.0 10.0 4.9 4.9 4.9
20 -46 1 10.0 10.0 10.0 4.7 4.7 4.7
20 -44 33 10.0 9.96 10.0 5.5 4.4 4.83
20 38 2 10.0 10.0 10.0 4.4 4.0 4.2
20 60 3 10.0 10.0 10.0 5.4 4.2 4.77
20 62 3 15.48 10.0 11.83 4.6 4.0 4.3
20 70 2 10.0 10.0 10.0 5.1 4.1 4.6
20 72 2 10.0 10.0 10.0 4.3 4.0 4.15
20 88 1 17.68 17.68 17.68 4.6 4.6 4.6
20 90 1 10.0 10.0 10.0 4.7 4.7 4.7
20 92 14 76.0 10.0 53.18 4.9 4.1 4.49
20 94 29 131.47 34.87 91.46 6.8 4.2 4.63
20 96 3 27.05 10.0 15.68 4.6 4.1 4.33
20 98 15 64.29 8.0 15.56 6.9 4.1 4.78
20 100 13 27.7 8.1 12.76 5.0 3.9 4.42
20 102 6 17.12 10.0 11.2 4.8 4.1 4.43
20 104 1 10.0 10.0 10.0 4.0 4.0 4.0
20 110 1 14.79 14.79 14.79 4.2 4.2 4.2
20 118 6 26.51 10.0 16.66 4.6 4.1 4.37
20 120 193 158.59 4.0 26.61 6.0 4.0 4.52
20 122 64 199.53 6.4 54.69 5.9 4.0 4.5
20 124 1 10.0 10.0 10.0 4.1 4.1 4.1
