ID,Lat,Lon,Dep,OT,RMS,MinDist,Gap,NumPicks,Mag,DetectionTime,MatchedWith
us2000ay95,15.794200,-94.549200,35.560000,1504920659.630000,1.070000,142.767960,161.000000,0,4.000000,1507074429.040000,
us2000ay97,15.708600,-93.893300,79.650000,1504921245.860000,0.890000,72.162310,157.000000,0,4.200000,1507082534.040000,
us2000aij6,15.075900,-94.280300,19.620000,1504924325.880000,1.270000,133.316810,124.000000,0,4.900000,1507085192.040000,
us2000aijk,68.508700,-146.621500,13.600000,1504924922.960000,1.340000,0.000000,0.000000,0,2.600000,1506643637.040000,
us2000aijl,15.642900,-94.792300,57.680000,1504925024.150000,0.950000,141.544870,75.000000,0,5.100000,1507087039.399000,
us2000aijm,-24.232200,-67.274800,205.920000,1504925090.110000,0.510000,169.008800,76.000000,0,4.500000,1506731070.040000,
us2000aj03,54.091900,-163.252400,10.000000,1504925336.910000,0.320000,69.271370,213.000000,0,2.700000,1506644865.040000,
us2000ay9b,15.195000,-94.074700,43.360000,1504925827.780000,0.760000,107.631920,224.000000,0,4.000000,1507088814.040000,
us2000ay9d,15.462200,-94.644000,58.540000,1504926060.810000,1.370000,154.998860,175.000000,0,4.000000,1507089771.040000,
us2000ay9f,15.494700,-94.338000,53.820000,1504926311.940000,0.830000,122.086620,169.000000,0,4.000000,1507090743.040000,
us2000aijy,15.909200,-94.347200,62.550000,1504926495.850000,0.730000,122.864950,158.000000,0,4.900000,1507091027.040000,
us2000ay9g,15.153100,-94.471100,65.500000,1504927088.180000,0.690000,147.437940,156.000000,0,4.100000,1507092353.040000,
us2000aiks,18.876100,-67.438300,10.000000,1504928194.540000,0.660000,54.371910,223.000000,0,2.700000,1506738447.040000,
us2000ay9h,16.096100,-95.018100,38.880000,1504928398.040000,0.680000,122.086620,137.000000,0,3.800000,1507094411.040000,
us2000alzs,51.983600,-169.236800,19.570000,1504929498.060000,0.400000,95.289830,237.000000,0,2.700000,1506739027.040000,
us2000ail9,15.079000,-94.212500,10.000000,1504929739.110000,0.760000,126.978980,193.000000,0,4.200000,1507094671.040000,
us2000aikm,68.506900,-146.616400,15.100000,1504929817.960000,1.530000,0.000000,0.000000,0,2.400000,1506740784.040000,
us2000alzt,68.527300,-146.612500,8.300000,1504929910.490000,0.790000,0.000000,0.000000,0,2.500000,1506815415.040000,
us2000ay9n,15.898900,-94.555900,56.130000,1504930165.360000,1.090000,144.658190,147.000000,0,3.700000,1507153140.040000,
us2000ay9p,15.317300,-94.934500,40.860000,1504930486.590000,0.740000,248.620840,184.000000,0,3.900000,1508285066.040000,
us2000aikz,38.425000,-87.913000,11.760000,1504930529.110000,0.810000,11.452570,37.000000,0,3.100000,1506576465.040000,
us2000ail5,15.125700,-94.434100,27.870000,1504930943.390000,1.340000,145.102950,153.000000,0,4.700000,1507159393.040000,
us2000aila,15.336500,-94.459300,41.870000,1504931645.090000,0.970000,138.987500,168.000000,0,4.200000,1507160474.040000,
us2000ailg,36.291900,-97.510700,8.117000,1504932451.000000,0.350000,0.000000,25.000000,0,2.700000,1505341189.040000,
us2000ay9s,15.175000,-94.615100,41.760000,1504932576.140000,1.440000,160.669550,186.000000,0,4.100000,1507162035.040000,
us2000ailm,58.602800,-136.944100,4.900000,1504932636.140000,1.070000,0.000000,0.000000,0,2.900000,1506639253.040000,
us2000ailp,-8.606800,119.142300,144.450000,1504932819.610000,0.910000,340.241400,72.000000,0,4.500000,1506639599.040000,
us2000ailq,15.081000,-94.060900,29.000000,1504932892.110000,1.080000,113.524990,66.000000,0,5.500000,1508285422.682000,
us2000ay9t,15.676900,-94.851600,64.290000,1504933351.910000,0.420000,134.873470,110.000000,0,4.300000,1507292247.040000,
us2000aim0,15.132500,-94.033800,37.840000,1504933783.810000,1.050000,107.854300,164.000000,0,4.300000,1507292338.040000,
us2000aim7,15.344700,-93.818400,68.740000,1504934241.930000,0.880000,245.507520,206.000000,0,4.000000,1508416855.040000,
us2000arum,15.215900,-94.674800,35.550000,1504934315.700000,0.790000,165.117150,141.000000,0,4.300000,1507292656.040000,
us2000aimb,15.672800,-94.703300,51.460000,1504934538.770000,1.030000,150.773640,115.000000,0,4.700000,1507292755.040000,
us2000alzw,52.235300,-170.483700,39.000000,1504935359.040000,0.860000,0.000000,0.000000,0,3.400000,1506576557.040000,
us2000aya4,15.842800,-94.442900,39.500000,1504936122.970000,0.760000,131.871340,152.000000,0,4.100000,1507294047.040000,
us2000aimz,-59.821100,-25.704300,10.000000,1504936574.470000,0.960000,898.192820,67.000000,0,4.900000,1506576697.040000,
us2000ain2,15.453200,-94.280300,53.460000,1504937531.380000,0.910000,117.083070,184.000000,0,4.500000,1507295989.040000,
us2000aya9,15.618600,-94.498700,49.660000,1504937750.680000,0.810000,137.430840,152.000000,0,4.100000,1507296148.040000,
us2000arsu,15.720600,-94.536000,33.370000,1504937955.720000,0.730000,140.988920,210.000000,0,4.200000,1507296223.040000,
us2000aing,15.877100,-94.757900,50.370000,1504938263.510000,0.750000,165.784290,155.000000,0,5.000000,1507351681.040000,
us2000aip9,15.174700,-93.916900,62.250000,1504938495.700000,0.940000,94.956260,184.000000,0,4.800000,1507351795.040000,
us2000ayac,15.041500,-94.609200,60.740000,1504938734.260000,0.850000,166.117860,132.000000,0,4.200000,1507352545.040000,
us2000ainy,68.526800,-146.582900,13.900000,1504938975.370000,0.770000,0.000000,0.000000,0,2.600000,1506577820.040000,
us2000ayad,15.194700,-94.436800,59.180000,1504939027.620000,0.740000,142.212010,124.000000,0,4.200000,1507352946.040000,
us2000aipa,15.643600,-94.703100,38.390000,1504940445.840000,0.530000,210.371480,174.000000,0,4.100000,1507353943.040000,
us2000art3,13.819300,146.756600,16.980000,1504942625.890000,1.020000,205.590310,76.000000,0,4.700000,1506579183.040000,
us2000aipl,42.572600,-111.436400,8.450000,1504942989.430000,0.330000,1.890230,57.000000,0,2.800000,1506579351.579000,
us2000aipm,42.565500,-111.448000,8.040000,1504943304.370000,0.160000,2.112610,65.000000,0,2.300000,1508302101.040000,
us2000aipn,38.809100,74.952400,10.000000,1504943316.560000,1.090000,321.561480,65.000000,0,4.200000,1506579628.040000,
us2000aj4h,42.578900,-111.430400,7.200000,1504943362.330000,0.270000,1.890230,74.000000,0,2.600000,1511309815.850000,
us2000arsw,-59.275700,-25.272400,10.000000,1504943699.570000,0.770000,881.736700,84.000000,0,4.700000,1506580637.040000,
us2000aipz,15.271300,-94.012900,53.970000,1504944096.330000,0.960000,191.802750,157.000000,0,4.800000,1507354999.040000,
us2000aiq2,42.583000,-111.427500,6.950000,1504944298.530000,0.320000,2.001420,76.000000,0,3.200000,1508301972.040000,
us2000aiql,-6.977600,130.082800,133.540000,1504945169.540000,0.900000,174.012350,53.000000,0,4.500000,1506580846.040000,
us2000aiq7,42.561900,-111.416700,7.190000,1504945384.770000,0.180000,3.780460,58.000000,0,4.100000,1506581140.361000,
us2000art2,18.753300,145.576100,262.640000,1504945418.710000,0.540000,986.366490,121.000000,0,4.500000,1506581248.040000,
us2000akd5,42.579900,-111.422100,5.910000,1504945430.400000,0.220000,2.446180,107.000000,0,3.300000,1506581435.373000,
us2000aiur,42.563100,-111.415500,8.480000,1504945641.000000,0.200000,3.780460,77.000000,0,4.000000,1511372927.625000,
us2000al9w,42.559200,-111.427700,9.390000,1504945687.860000,0.150000,3.446890,115.000000,0,3.600000,1511367179.074000,
us2000ampk,42.610800,-111.458500,6.880000,1504945822.720000,0.340000,2.890940,86.000000,0,3.300000,1506581846.040000,
us2000avsj,42.574400,-111.429800,7.170000,1504945947.000000,0.240000,2.112610,74.000000,0,2.700000,1511309819.390000,
us2000aiqt,42.580600,-111.425500,6.000000,1504946086.710000,0.400000,2.223800,76.000000,0,2.600000,1511309820.990000,
us2000avsk,42.566500,-111.422400,6.740000,1504946098.400000,0.060000,3.113320,148.000000,0,2.800000,1511309450.690000,
us2000aiqx,15.355900,-94.538800,54.350000,1504946674.160000,1.080000,146.548420,166.000000,0,4.100000,1507355934.040000,
us2000air5,59.420200,-152.594400,75.500000,1504947413.200000,0.470000,0.000000,0.000000,0,2.600000,1506583999.040000,
us2000airg,42.604100,-111.443900,6.950000,1504948998.840000,0.170000,2.112610,96.000000,0,2.300000,1508304141.040000,
us2000alzy,55.696700,-157.356300,21.900000,1504949226.810000,0.390000,0.000000,0.000000,0,2.200000,1506672513.040000,
us2000arsy,-19.574200,169.387600,213.810000,1504949643.990000,0.830000,253.957960,129.000000,0,4.100000,1506674068.040000,
us2000ayb4,14.911600,-95.153200,21.580000,1504949950.000000,1.020000,139.432260,190.000000,0,3.900000,1507100959.040000,
us2000am01,53.939500,-163.037100,13.000000,1504950233.710000,1.000000,0.000000,0.000000,0,3.800000,1506674942.040000,
us2000airu,-24.161000,-67.023700,169.640000,1504951047.220000,0.980000,178.237570,35.000000,0,4.600000,1507101556.040000,
us2000ais3,-4.945900,133.935600,10.000000,1504951518.370000,0.670000,291.651370,22.000000,0,5.400000,1506684835.040000,
us2000ais8,44.512800,140.976600,265.040000,1504951965.100000,0.580000,136.207750,56.000000,0,4.300000,1506675277.040000,
us2000ayba,15.749500,-94.505300,68.220000,1504952366.970000,0.670000,137.764410,152.000000,0,4.100000,1507106919.040000,
us2000aisn,-15.342500,-70.226200,224.810000,1504953867.200000,0.740000,247.397750,143.000000,0,4.200000,1506673263.040000,
us2000aisz,3.742900,126.885500,35.000000,1504955496.190000,1.040000,332.458100,156.000000,0,4.500000,1508506872.040000,
us2000ait2,15.850500,-94.520500,66.030000,1504956161.390000,0.890000,328.677640,188.000000,0,4.000000,1508506953.040000,
us2000am03,53.968400,-163.037900,20.010000,1504956200.330000,0.320000,88.173670,220.000000,0,2.700000,1508507727.040000,
us2000ait3,36.641000,-97.702600,8.008000,1504956895.100000,0.340000,0.000000,47.000000,0,3.000000,1506072454.930000,
us2000ait9,42.568800,-111.419700,8.890000,1504957715.310000,0.390000,3.113320,60.000000,0,3.100000,1508507020.040000,
us2000aitc,15.589800,-94.684500,47.430000,1504957851.580000,0.780000,153.664580,118.000000,0,4.900000,1508507168.040000,
us2000aita,42.584000,-111.467300,7.890000,1504957968.420000,0.340000,1.223090,135.000000,0,3.900000,1511372900.625000,
us2000aitr,-22.461300,-66.191200,229.580000,1504958621.220000,0.790000,211.149810,26.000000,0,5.200000,1508507246.040000,
us2000aiu8,16.159700,-94.486100,79.260000,1504959465.730000,0.820000,160.669550,208.000000,0,4.800000,1509171631.040000,
us2000aiu3,42.564300,-111.402200,3.790000,1504959495.130000,0.680000,4.669980,83.000000,0,3.500000,1511309429.970000,
us2000aiud,15.391300,-94.717400,25.460000,1504959903.780000,1.190000,154.665290,147.000000,0,4.500000,1508507619.040000,
us2000aiuu,15.103600,-94.281900,48.760000,1504961285.670000,1.220000,222.824760,190.000000,0,4.300000,1508507674.040000,
us2000aiva,15.250300,-94.239300,56.880000,1504963127.630000,1.120000,206.813400,142.000000,0,4.700000,1508444661.040000,
us2000aivg,15.150100,-94.319500,28.830000,1504963317.520000,1.280000,203.588890,136.000000,0,4.800000,1508444510.040000,
us2000aivs,42.570400,-111.431000,9.320000,1504965349.760000,0.590000,2.334990,63.000000,0,2.600000,1511309452.100000,
us2000art4,-59.833100,-26.388100,10.000000,1504966872.680000,1.150000,869.505800,200.000000,0,4.500000,1507472040.040000,
us2000aivy,16.267600,-94.139300,106.990000,1504967439.690000,1.130000,552.614300,163.000000,0,4.200000,1508444064.040000,
us2000aiw1,63.135500,-150.786800,123.400000,1504968226.310000,0.630000,0.000000,0.000000,0,2.500000,1508443964.040000,
us2000aiw3,15.108000,-94.592300,35.000000,1504968357.630000,1.390000,178.126380,173.000000,0,4.100000,1508443840.040000,
us2000ayc5,15.442500,-94.889800,10.000000,1504970440.580000,1.080000,135.429420,205.000000,0,4.200000,1507903972.040000,
us2000aiwe,15.271900,-93.998700,62.200000,1504970868.880000,0.910000,228.384260,146.000000,0,4.600000,1508443482.040000,
us2000aiwh,15.088300,-94.589500,47.000000,1504970946.640000,0.810000,293.875170,140.000000,0,4.800000,1508443419.040000,
us2000aiwm,15.722900,-94.953400,32.250000,1504971006.880000,1.150000,123.754470,70.000000,0,5.300000,1508443332.040000,
us2000aix4,42.547400,-111.416900,10.590000,1504973305.920000,0.310000,5.003550,73.000000,0,2.700000,1511309829.320000,
us2000aix7,15.213400,-94.524700,38.070000,1504974066.430000,1.000000,180.461370,156.000000,0,4.400000,1508443105.040000,
us2000am09,51.560900,-178.352000,18.130000,1504974616.960000,0.270000,36.692700,189.000000,0,3.100000,1507473673.040000,
us2000aixi,15.207900,-94.908100,36.190000,1504975246.550000,1.250000,142.767960,161.000000,0,4.200000,1508443031.040000,
us2000am0a,51.572900,-178.360600,20.050000,1504977007.380000,0.640000,35.358420,189.000000,0,2.900000,1507327907.040000,
us2000aycf,15.145900,-94.187900,19.990000,1504977766.520000,0.870000,213.373610,226.000000,0,4.200000,1507758803.040000,
us2000aiyg,15.300400,-94.459000,36.600000,1504979697.800000,1.380000,217.042880,131.000000,0,4.400000,1507401502.040000,
us2000aiyv,67.764300,-152.857000,14.400000,1504980783.000000,1.020000,0.000000,0.000000,0,2.400000,1507402145.040000,
us2000aiz4,49.478500,155.738300,59.880000,1504981610.170000,0.680000,426.636030,135.000000,0,4.400000,1505238711.040000,
us2000aizg,15.784600,-94.425700,57.370000,1504983043.390000,0.800000,317.447450,187.000000,0,4.400000,1508247731.040000,
us2000aizr,42.654700,-111.450700,8.220000,1504983888.130000,0.360000,1.445470,94.000000,0,2.300000,1508276220.040000,
us2000aizy,55.169900,-157.111900,36.800000,1504984967.470000,0.660000,0.000000,0.000000,0,4.400000,1508275994.040000,
us2000akgi,20.027200,-155.446000,8.137000,1504988541.740000,0.950000,19.013490,169.000000,0,2.700000,1506639541.040000,
us2000aj0r,15.486200,-94.805500,41.240000,1504988774.940000,1.060000,142.990340,95.000000,0,4.800000,1507174000.593000,
us2000aj1p,55.608500,-158.407700,30.800000,1504988963.860000,0.560000,0.000000,0.000000,0,2.300000,1507174218.040000,
us2000aj0x,15.551300,-94.892500,33.850000,1504989178.220000,0.480000,132.316100,155.000000,0,4.200000,1507175735.040000,
us2000art9,15.077900,-94.551800,35.940000,1504989282.650000,1.080000,183.463500,139.000000,0,4.400000,1507176599.040000,
us2000aj0w,36.290800,-97.504100,8.103000,1504989429.400000,0.280000,0.000000,32.000000,0,2.800000,1506647176.297000,
us2000arta,15.537000,-95.082800,19.560000,1504989955.640000,1.320000,112.746660,148.000000,0,4.200000,1507177712.040000,
us2000aj13,35.991400,-96.801500,5.850000,1504990070.700000,0.340000,0.000000,60.000000,0,3.100000,1508047009.798000,
us2000aksk,35.988300,-96.807300,6.228000,1504990158.400000,0.450000,0.000000,59.000000,0,2.800000,1506662141.040000,
us2000aj18,-27.727700,-177.612700,147.220000,1504990247.280000,1.050000,170.899030,100.000000,0,4.900000,1507252236.040000,
us2000ayd8,15.777200,-95.065500,34.990000,1504993547.880000,0.830000,111.634760,145.000000,0,4.000000,1507259809.040000,
us2000aj2p,-36.149700,-73.616700,25.350000,1504995471.290000,0.840000,76.498720,192.000000,0,4.300000,1507152813.040000,
us2000aj2g,36.950000,-99.325300,2.161000,1504995580.700000,0.470000,0.000000,241.000000,0,2.600000,1506650586.040000,
us2000aj2w,42.664600,-111.459500,8.070000,1504996101.810000,0.330000,2.334990,70.000000,0,2.600000,1511309830.950000,
us2000am0f,55.435000,-158.486100,25.100000,1504997382.330000,0.590000,0.000000,0.000000,0,3.000000,1506659257.040000,
us2000am0g,54.981300,-161.577600,70.970000,1504997864.050000,0.300000,42.808150,162.000000,0,2.900000,1507326062.040000,
us2000aj36,44.395200,-129.075400,10.000000,1505000090.270000,1.160000,409.068010,260.000000,0,3.300000,1507326326.040000,
us2000aj3c,42.580000,-111.427100,7.790000,1505001525.800000,0.410000,2.112610,71.000000,0,2.300000,1508275860.040000,
us2000aj3k,-16.718300,-172.577500,10.000000,1505002421.890000,1.210000,322.117430,103.000000,0,4.700000,1507332823.040000,
us2000aj3m,44.474500,-129.041700,10.000000,1505004159.420000,0.560000,407.733730,256.000000,0,3.300000,1507333825.213000,
us2000aj3t,44.246400,-129.358000,10.000000,1505004389.150000,0.830000,429.415780,244.000000,0,3.300000,1507334172.040000,
us2000aj3z,15.352600,-94.498700,47.210000,1505004749.280000,0.930000,178.459950,126.000000,0,4.400000,1507351893.040000,
us2000aj41,15.437000,-94.616600,58.770000,1505005102.420000,0.730000,163.894060,170.000000,0,4.300000,1507954498.040000,
us2000aj44,15.408000,-94.715700,32.220000,1505005501.920000,1.180000,154.331720,143.000000,0,4.300000,1507168173.040000,
us2000aj47,16.704500,-94.689000,39.460000,1505005871.300000,1.240000,167.118570,96.000000,0,4.100000,1507180083.040000,
us2000aj4i,14.945600,-94.381100,27.790000,1505008285.900000,1.040000,206.368640,174.000000,0,4.200000,1507178382.040000,
us2000aye7,15.778200,-94.443200,41.930000,1505008653.170000,0.770000,178.237570,148.000000,0,3.900000,1508535258.040000,
us2000aj4m,42.673700,-111.477900,2.460000,1505008832.850000,0.910000,3.669270,38.000000,0,3.200000,1508535291.040000,
us2000aj4q,42.648300,-111.458600,10.000000,1505009730.960000,0.820000,0.555950,34.000000,0,2.400000,1508535322.040000,
us2000aj4r,14.923900,-93.351500,35.260000,1505009855.470000,0.930000,183.574690,206.000000,0,4.300000,1507244191.040000,
us2000arv6,15.188300,-94.974700,59.970000,1505010360.400000,1.340000,169.119990,187.000000,0,4.000000,1507245408.040000,
us2000aj51,15.397300,-94.532300,29.000000,1505012842.390000,1.280000,173.678780,64.000000,0,5.800000,1508535572.693000,
us2000aj59,67.642700,-173.218700,10.000000,1505013882.540000,0.900000,436.643130,66.000000,0,4.100000,1507175694.040000,
us2000aj5f,15.265900,-94.750900,43.510000,1505014246.310000,0.880000,155.666000,178.000000,0,4.100000,1507247056.040000,
us2000aj5p,38.019800,141.725200,68.120000,1505015407.020000,1.030000,83.837260,166.000000,0,4.300000,1507247854.040000,
us2000aj5x,59.864100,-153.352200,133.900000,1505016672.190000,0.400000,0.000000,0.000000,0,2.200000,1507175414.040000,
us2000ayer,15.392700,-94.822500,47.720000,1505017700.720000,0.650000,143.879860,169.000000,0,4.000000,1507249785.040000,
us2000ayew,15.297200,-94.859800,35.000000,1505018633.760000,1.220000,143.546290,152.000000,0,4.100000,1508535035.040000,
us2000aj6c,15.746700,-95.092500,34.060000,1505019032.690000,0.990000,108.743820,135.000000,0,4.100000,1507333090.040000,
us2000aj6e,67.556400,-173.370500,10.000000,1505019258.690000,0.980000,444.871190,174.000000,0,4.100000,1507336060.040000,
us2000aj6q,36.696400,-97.687400,8.000000,1505020972.500000,0.130000,0.000000,49.000000,0,2.800000,1506752391.430000,
us2000aj75,15.096200,-94.266100,47.300000,1505022687.700000,0.610000,211.038620,152.000000,0,4.000000,1507182839.040000,
us2000aj7g,15.081600,-94.535400,39.420000,1505024815.920000,1.080000,240.837540,163.000000,0,4.300000,1507182710.040000,
us2000aj7l,42.561100,-111.431600,7.330000,1505027344.470000,0.070000,3.113320,105.000000,0,3.000000,1511309832.570000,
us2000aj7m,35.991800,-96.804000,5.961000,1505027636.400000,0.190000,0.000000,87.000000,0,3.300000,1506774091.585000,
us2000aj7r,15.107600,-94.586600,24.870000,1505027720.310000,1.100000,178.682330,151.000000,0,4.500000,1507182997.040000,
us2000artg,-24.593100,179.912900,503.920000,1505027908.500000,0.470000,781.776890,128.000000,0,4.200000,1506690049.040000,
us2000aj7w,62.683400,-150.881100,89.800000,1505029738.840000,0.320000,0.000000,0.000000,0,2.800000,1506776556.040000,
us2000arti,-25.013300,179.912300,508.030000,1505031463.320000,0.850000,515.143270,76.000000,0,4.500000,1506753274.040000,
us2000amyz,51.687100,-178.498800,9.200000,1505031468.470000,0.600000,0.000000,0.000000,0,2.600000,1506777056.040000,
us2000artk,53.825100,170.788000,10.000000,1505031830.730000,0.770000,252.623680,151.000000,0,3.800000,1506857694.040000,
us2000aj86,38.072200,22.303900,10.000000,1505032314.990000,0.910000,105.296930,80.000000,0,4.200000,1506858274.040000,
us2000artm,-18.159000,-177.852000,601.210000,1505032427.640000,0.840000,435.753610,125.000000,0,4.400000,1506846943.040000,
us2000aj87,37.036900,-104.954800,5.000000,1505032481.960000,0.560000,17.901590,86.000000,0,3.700000,1508560970.470000,
us2000amz1,53.578800,-162.899100,15.900000,1505032715.690000,0.540000,0.000000,0.000000,0,2.800000,1506862750.040000,
us2000aj8i,15.764400,-94.503500,57.600000,1505032778.170000,0.650000,325.341940,110.000000,0,5.200000,1507121116.040000,
us2000aj8s,41.781300,142.893200,45.000000,1505033064.540000,0.910000,33.912950,73.000000,0,5.500000,1507119558.910000,
us2000amz2,54.009300,-163.056300,14.800000,1505033251.180000,0.570000,0.000000,0.000000,0,2.800000,1508561184.040000,
us2000aj8v,42.608700,-111.463300,7.230000,1505033298.170000,0.280000,2.668560,69.000000,0,2.500000,1511309834.270000,
us2000aj9b,62.993000,-150.910700,122.800000,1505035967.490000,0.460000,0.000000,0.000000,0,3.300000,1506085381.040000,
us2000aj9e,15.347800,-94.903600,1.310000,1505036030.110000,1.440000,137.208460,163.000000,0,4.100000,1508563848.040000,
us2000artp,44.375700,147.937800,61.110000,1505036332.820000,0.900000,427.970310,139.000000,0,4.600000,1508565665.040000,
us2000aj9i,42.562900,-111.415500,9.830000,1505036830.570000,0.750000,3.780460,24.000000,0,5.000000,1506291543.696000,
us2000akbp,42.614700,-111.421600,2.610000,1505036907.810000,0.250000,4.002840,107.000000,0,3.500000,1506087422.590000,
us2000ak98,36.537800,-98.965700,5.921000,1505037007.800000,0.630000,0.000000,84.000000,0,2.700000,1506087579.040000,
us2000aja1,42.580700,-111.423100,3.860000,1505037892.420000,0.470000,2.334990,98.000000,0,2.500000,1511309840.670000,
us2000ajac,42.555500,-111.392900,9.220000,1505038142.830000,0.750000,5.781880,100.000000,0,2.800000,1511309843.740000,
us2000ajad,42.576200,-111.452200,8.880000,1505038317.510000,0.490000,1.000710,97.000000,0,2.800000,1511309845.330000,
us2000ajah,15.917000,-94.519700,64.660000,1505038459.810000,0.680000,170.787840,103.000000,0,4.900000,1508564197.040000,
us2000ajay,42.596500,-111.447500,6.660000,1505039717.650000,0.550000,1.223090,96.000000,0,2.500000,1511309849.880000,
us2000ajba,42.612600,-111.423400,8.000000,1505040116.970000,0.600000,3.780460,52.000000,0,2.500000,1511309852.950000,
us2000ajbh,46.875300,-122.040200,6.450000,1505040308.500000,0.760000,9.117580,53.000000,0,2.400000,1508564341.040000,
us2000ajbj,42.570500,-111.442300,7.500000,1505040635.620000,0.440000,1.779040,98.000000,0,2.600000,1511309855.970000,
us2000ajbk,42.601000,-111.440400,4.730000,1505040789.630000,0.510000,1.890230,83.000000,0,3.100000,1511309857.460000,
us2000ajcb,18.602200,-66.300100,82.380000,1505041374.870000,0.410000,39.583640,228.000000,0,2.000000,1506145636.040000,
us2000ajbp,42.605700,-111.455300,2.200000,1505041798.510000,0.580000,2.223800,90.000000,0,2.600000,1511309462.080000,
us2000ajbt,42.607400,-111.470100,4.560000,1505041959.050000,0.470000,2.779750,30.000000,0,4.700000,1506146237.015000,
us2000ajcc,19.916800,-155.211800,13.349000,1505042508.060000,0.980000,8.895200,160.000000,0,2.400000,1508564457.040000,
us2000ajc9,42.560400,-111.431800,7.180000,1505042537.350000,0.720000,3.113320,64.000000,0,3.100000,1511309860.670000,
us2000ajce,42.557700,-111.425200,5.150000,1505042826.200000,0.370000,9.784720,72.000000,0,2.600000,1511309862.280000,
us2000ajch,42.565000,-111.446400,8.310000,1505043441.680000,0.550000,2.223800,98.000000,0,2.900000,1511309863.780000,
us2000ajci,42.620100,-111.448700,8.650000,1505043647.160000,0.510000,2.668560,100.000000,0,2.900000,1511309865.430000,
us2000artq,12.914400,120.601600,38.640000,1505044070.510000,0.380000,844.932810,124.000000,0,4.400000,1506146942.040000,
us2000ajcy,42.581700,-111.533600,10.000000,1505044665.430000,0.920000,6.671400,90.000000,0,2.600000,1511309869.930000,
us2000ajcz,59.809300,-152.966000,102.900000,1505044761.550000,0.420000,0.000000,0.000000,0,2.600000,1506147202.040000,
us2000ajd2,15.901200,-98.463000,26.670000,1505044830.670000,1.070000,65.046150,175.000000,0,4.500000,1508564578.040000,
us2000ajd9,14.048300,-97.155400,13.910000,1505045213.250000,0.830000,622.330430,225.000000,0,4.300000,1506147327.040000,
us2000ajdd,42.628700,-111.472500,4.480000,1505045857.190000,0.150000,1.890230,69.000000,0,3.300000,1511309871.550000,
us2000ajdf,42.573600,-111.409100,10.020000,1505045951.750000,0.530000,3.669270,82.000000,0,3.900000,1511373389.475000,
us2000ajdq,42.601100,-111.450300,4.500000,1505046464.560000,0.400000,1.667850,101.000000,0,3.100000,1511309876.570000,
us2000ajm3,52.455400,-169.489700,37.930000,1505046945.740000,0.750000,40.139590,214.000000,0,3.400000,1506162297.040000,
us2000ajdz,42.603300,-111.443300,3.940000,1505047141.140000,0.330000,2.112610,74.000000,0,2.500000,1511309881.240000,
us2000aje1,42.601100,-111.448700,5.820000,1505047427.230000,0.460000,1.779040,102.000000,0,2.800000,1511309882.840000,
us2000aje3,42.553600,-111.428300,6.440000,1505047519.260000,0.290000,4.002840,70.000000,0,3.600000,1511309884.460000,
us2000aje5,12.490500,-87.860400,60.220000,1505047810.980000,1.310000,90.842230,162.000000,0,4.400000,1506162756.040000,
us2000ajej,42.611500,-111.468800,6.140000,1505048615.320000,0.250000,3.224510,68.000000,0,2.600000,1511309887.730000,
us2000ajen,42.550900,-111.418200,7.020000,1505048991.180000,0.310000,4.669980,73.000000,0,3.000000,1511309889.360000,
us2000ajeq,42.557800,-111.423200,7.160000,1505049297.970000,0.170000,3.780460,73.000000,0,2.800000,1511309891.060000,
us2000ajex,15.765300,-98.630600,20.710000,1505049954.620000,0.990000,87.728910,182.000000,0,4.300000,1507048862.167000,
us2000artu,-7.554200,128.183600,159.390000,1505050610.220000,0.740000,346.468040,57.000000,0,4.100000,1506529017.040000,
us2000ajf0,15.292200,-94.417300,52.650000,1505050687.090000,0.790000,188.689430,122.000000,0,4.500000,1507049071.040000,
us2000ajf3,15.663100,-98.529000,10.000000,1505050808.670000,0.710000,91.286990,152.000000,0,4.600000,1507049527.472000,
us2000ajf7,52.477100,-174.352600,237.560000,1505050961.060000,0.640000,14.232320,87.000000,0,4.000000,1506531968.040000,
us2000ajfa,13.069000,-90.349800,35.000000,1505051330.480000,0.750000,138.876310,184.000000,0,4.300000,1506532090.040000,
us2000ajg9,46.874300,-112.516200,14.720000,1505052838.460000,0.200000,4.447600,76.000000,0,2.900000,1506122452.040000,
us2000ajga,60.273100,-150.936100,64.500000,1505054208.780000,0.460000,0.000000,0.000000,0,2.500000,1506540420.040000,
us2000ajgc,42.550000,-111.415100,7.520000,1505054298.370000,0.280000,4.892360,71.000000,0,3.100000,1511309894.270000,
us2000ajge,42.562500,-111.418500,9.410000,1505054862.840000,0.350000,3.669270,71.000000,0,3.400000,1511374318.361000,
us2000ajgm,14.110900,146.678400,10.000000,1505055545.760000,0.790000,203.700080,75.000000,0,4.900000,1506542859.040000,
us2000ajgu,42.573800,-111.446200,5.620000,1505056401.260000,0.300000,1.334280,68.000000,0,2.500000,1511309900.610000,
us2000ajgx,42.580400,-111.449800,5.900000,1505056639.060000,0.450000,0.555950,68.000000,0,2.800000,1511309902.170000,
us2000ajgy,37.328300,-97.782300,5.900000,1505056755.330000,0.270000,11.230190,199.000000,0,2.500000,1506544238.040000,
us2000ajh2,14.934400,-94.257600,12.930000,1505056916.120000,0.820000,140.210590,129.000000,0,4.200000,1507051799.040000,
